# accuracy of sparse recovery for different rho and max_level
    # rho_list, norm_list, opnorm_list, n_meas_list, max_level_list
5.0,1.7857081973792985e6,3.9547805740419566e6,46.0,8.0
5.0,3.1724212391454035e15,7.050808454096726e15,52.0,9.0
5.0,1.0290455270202717e20,2.285717975080299e20,57.0,10.0
5.0,2.6960262274278365e34,5.9920051858987725e34,62.0,11.0
6.0,0.8055303305179417,0.9999958369562856,2.0,1.0
6.0,0.6112933964776892,0.5588514943138984,4.0,2.0
6.0,0.5254059086069142,0.48818995926436654,8.0,3.0
6.0,0.3799850950381891,0.3379037114066261,16.0,4.0
6.0,0.2145690425298443,0.17056338999144394,26.0,5.0
6.0,0.10001819609620387,0.06664856230939402,34.0,6.0
6.0,0.04067480838884214,0.021279091541492007,44.0,7.0
6.0,0.060774259930779236,0.12450707470100296,52.0,8.0
6.0,315.701252010102,701.654863021092,62.0,9.0
6.0,530040.2739364638,1.1764722446431338e6,69.0,10.0
6.0,5.389153876489198e13,1.1977568020375419e14,74.0,11.0
7.0,0.8055303305179417,0.9999958369562856,2.0,1.0
7.0,0.6112933964776892,0.5588514943138984,4.0,2.0
7.0,0.5254059086069142,0.48818995926436654,8.0,3.0
7.0,0.3799850950381891,0.3379037114066261,16.0,4.0
7.0,0.21456657619101913,0.17056442526688248,25.0,5.0
7.0,0.09962727369141218,0.06669740912456872,36.0,6.0
7.0,0.03980093625662034,0.02128907767348608,44.0,7.0
7.0,0.2322050336113602,0.3749920074527451,53.0,8.0
7.0,10.889843178041392,17.91471768803066,64.0,9.0
7.0,4.027287962699408e8,8.950776765248746e8,72.0,10.0
7.0,7.195096277273606e6,1.0706169096876385e7,77.0,11.0
8.0,0.8055303305179417,0.9999958369562856,2.0,1.0
8.0,0.6112933964776892,0.5588514943138984,4.0,2.0
8.0,0.5254059086069142,0.48818995926436654,8.0,3.0
8.0,0.3799850950381891,0.3379037114066261,16.0,4.0
8.0,0.2145728189927715,0.1705660897028363,24.0,5.0
8.0,0.10026558961611863,0.06667318973735564,32.0,6.0
8.0,0.0679136446102855,0.08417764021256448,40.0,7.0
8.0,0.3130397141557477,0.4359294644062721,48.0,8.0
8.0,11807.835469167496,26133.409609513765,56.0,9.0
