-0.9994841883472354,0.0
-0.9979087842158214,-3.944768699088684e-05
-0.9957027649030623,-0.00034700012572597106
-0.9933759146336352,-0.0012867675579945333
-0.9909219210697094,-0.0033384460982427036
-0.9883341771513318,-0.007094975630606782
-0.9856057713940574,-0.013239927976136722
-0.9827294783667563,-0.022501745637674708
-0.9796977494288477,-0.035586727897234084
-0.9765027038160589,-0.05309819661716215
-0.9731361201743965,-0.07545954868832414
-0.9695894286533847,-0.10285438748321213
-0.9658537036817448,-0.13518029153657626
-0.9619196575615663,-0.1720335385213147
-0.9577776350305922,-0.21273679410326163
-0.953417608956487,-0.25639531663834453
-0.9488291773417696,-0.3019739213870472
-0.9440015618334003,-0.3483812044300182
-0.9389236079466524,-0.3945468858771196
-0.9335837872287347,-0.43947974176815524
-0.9279702016034268,-0.48232867221052206
-0.9220705901535182,-0.5224249967052765
-0.9158723386127869,-0.5592599318273285
-0.9093624918532813,-0.5924673043540625
-0.9025277696663462,-0.6218305533359711
-0.8953545861467291,-0.6472667231794011
-0.8878290729976412,-0.668800146715543
-0.8799371070802754,-0.686544138770983
-0.871664342533317,-0.700692948374631
-0.8629962477857183,-0.7115147054763729
-0.8539181477786577,-0.7192538938598689
-0.844415271699363,-0.7241563521909498
-0.8344728065094716,-0.7265681653909783
-0.8240759565229634,-0.7268134762858839
-0.8132100092525429,-0.7251265470828191
-0.8018604076978254,-0.7216967456749372
-0.7900128291929869,-0.7166911539182439
-0.7776532708649753,-0.7102388093171668
-0.76476814167537,-0.7024192815605106
-0.7513443609291385,-0.693229626310667
-0.7373694630316908,-0.6826415310754995
-0.7228317081619421,-0.6707951699163388
-0.707720198403984,-0.6579453071709587
-0.6920249987443464,-0.644282242815841
-0.6757372621969974,-0.6299592389853561
-0.6588493581660136,-0.6151031267900781
-0.6413550029986108,-0.5997048452350585
-0.6232493915218505,-0.5836660928962489
-0.6045293281983454,-0.5669805824629222
-0.5851933563836447,-0.5497198320177816
-0.5652418840252609,-0.5319097675266031
-0.5446773040154094,-0.513433296470256
-0.5235041073017499,-0.4942410105676014
-0.5017289867781938,-0.4742395928355526
-0.4793609299265754,-0.4531425841767768
-0.45641129816496695,-0.4310551478352683
-0.43289389088437763,-0.4083006080140823
-0.40882499222669416,-0.38502700840338305
-0.38422339877610223,-0.3613342274754828
-0.3591104265058864,-0.3372943835320554
-0.33350989554297683,-0.31295597522384877
-0.30744809158279446,-0.2882842981850572
-0.2809537031040341,-0.2632674812340199
-0.25405773389226816,-0.2379714654448878
-0.22679339077615046,-0.21248558960658415
-0.1991959469021948,-0.1867669317652471
-0.17130258131374393,-0.16070356328829827
-0.1431521960456027,-0.13438676985988082
-0.11478521238576533,-0.10797629455886103
-0.08624334837708814,-0.08147545336218234
-0.057569380021950875,-0.054827502979629475
-0.028806888999820687,-0.028105552436655183
-0.0,-0.00132215129210452
0.028806888999820455,0.025538357579060755
0.05756938002195065,0.05236287776306784
0.08624334837708768,0.07906339160766826
0.11478521238576533,0.10567095202190313
0.14315219604560248,0.1321771473583272
0.17130258131374373,0.15845653934553244
0.19919594690219433,0.18453836849281263
0.22679339077615046,0.21053584686021404
0.25405773389226816,0.2364246571967102
0.2809537031040339,0.2621317062630075
0.30744809158279424,0.287551246531076
0.33350989554297644,0.31254902042027044
0.3591104265058864,0.33697080599493057
0.38422339877610207,0.36065928850135354
0.408824992226694,0.38368535773021867
0.4328938908843772,0.40626092649788365
0.45641129816496656,0.4285321599155579
0.4793609299265754,0.4504989455573641
0.5017289867781937,0.47195723817486623
0.5235041073017497,0.49274830463499686
0.544677304015409,0.5127137125955494
0.5652418840252609,0.5316936307754229
0.5851933563836443,0.5499407919583723
0.6045293281983452,0.5676943505702295
0.6232493915218503,0.5850623303831046
0.6413550029986106,0.6020865788936763
0.6588493581660136,0.6186053307846817
0.6757372621969973,0.6344463958271882
0.6920249987443463,0.6494929914181431
0.7077201984039838,0.6636574306942418
0.7228317081619421,0.6768288293471336
0.7373694630316908,0.6888798852300273
0.7513443609291384,0.6997218692804387
0.7647681416753699,0.709244755152233
0.777653270864975,0.7172724568128743
0.7900128291929869,0.7236221060925976
0.8018604076978254,0.728073364399683
0.8132100092525428,0.7306363788803361
0.8240759565229633,0.73158136409717
0.8344728065094715,0.7308397511372964
0.844415271699363,0.7280656304478254
0.8539181477786576,0.7229351722896817
0.8629962477857182,0.7152713659281555
0.8716643425333168,0.7046490473404148
0.8799371070802754,0.6904659375528532
0.8878290729976412,0.6726572965476234
0.895354586146729,0.6512073721491263
0.9025277696663461,0.6258648289182724
0.9093624918532812,0.5965009374082091
0.9158723386127869,0.563096954034754
0.9220705901535182,0.5260662208857043
0.9279702016034268,0.4859816617328512
0.9335837872287346,0.4430978787141244
0.9389236079466524,0.3979335627876908
0.9440015618334003,0.35140339908208573
0.9488291773417695,0.304539611025895
0.9534176089564869,0.25846260836812335
0.9577776350305921,0.21431242375011283
0.9619196575615663,0.17316339631916253
0.9658537036817448,0.13593584735520886
0.9695894286533847,0.1033184369846572
0.9731361201743965,0.07571407133910439
0.9765027038160589,0.05321830429554348
0.9796977494288477,0.0356333344726011
0.9827294783667563,0.022514390362688142
0.9856057713940574,0.01323971981131577
0.9883341771513316,0.007091716257974034
0.9909219210697094,0.0033357627374942063
0.9933759146336352,0.0012853759353681255
0.9957027649030623,0.0003465401079901482
0.9979087842158214,3.938508018661149e-05
0.9994841883472354,0.0
