# svdvals of A, normalized by opnorm(A) 
    # opnorm_list, n_meas_list
0.0005758344379844391,389.0
0.0005755339911618697,390.0
0.0005662835787076406,391.0
0.0005656977304820109,392.0
0.0005654023493283324,393.0
0.0005563678329706789,394.0
0.0005557918626108876,395.0
0.0005555014325175554,396.0
0.0005466763016809749,397.0
0.0005461099865415939,398.0
0.0005458243962028572,399.0
0.0005372023828568416,400.0
0.0005366455066826774,401.0
0.000536364647959505,402.0
0.0005279397159416718,403.0
0.000527392068557958,404.0
0.0005271158364107434,405.0
0.0005188821711646594,406.0
0.0005183435484474235,407.0
0.0005180718407561603,408.0
0.0005100238397471231,409.0
0.000509494043276999,410.0
0.0005092267608124948,411.0
0.0005013590243768219,412.0
0.0005008378612119199,413.0
0.000500574907519478,414.0
0.0004928822299908301,415.0
0.0004923695126395059,416.0
0.0004921107939198796,417.0
0.0004845881555906909,418.0
0.0004840837016870143,419.0
0.00048382912675391955,420.0
0.00047647168579058666,421.0
0.0004759753179525439,422.0
0.00047572479812174265,423.0
0.0004685278832298414,424.0
0.00046803942891460713,425.0
0.00046779287791316493,426.0
0.00046075198095495796,427.0
0.00046027127243708407,428.0
0.0004600286062989058,429.0
0.00045313937591918074,430.0
0.00045266624982970673,431.0
0.00045242738690145313,432.0
0.0004456856216867173,433.0
0.0004452199191385215,434.0
0.00044498477993746503,435.0
0.000438386422516008,436.0
0.00043792798880593775,437.0
0.00043769649598329855,438.0
0.0004312376269663664,439.0
0.0004307863115464333,440.0
0.00043055838976308026,441.0
0.0004242352224335216,442.0
0.0004237908786957974,443.0
0.00042356645462721993,444.0
0.0004173753292917957,445.0
0.00041693781452078555,446.0
0.00041671681676417384,447.0
0.00041065419592499594,448.0
0.0004102233711035695,449.0
0.00041000573010574546,450.0
0.000404068193563045,451.0
0.000403643923252377,452.0
0.00040342957131140044,453.0
0.0003976138113997464,454.0
0.0003971959637400844,455.0
0.00039698483484060135,456.0
0.00039128765231743464,457.0
0.0003908760987199381,458.0
0.0003906681285482476,459.0
0.0003850864280230686,460.0
0.00038468104327542616,461.0
0.0003844761692171837,462.0
0.00037900695536926323,463.0
0.0003786076174728347,464.0
0.0003784057784179855,465.0
0.0003730461522127773,466.0
0.00037265274212705003,467.0
0.00037245387856131416,468.0
0.0003672010333899263,469.0
0.00036681343512779535,470.0
0.0003666174890692386,471.0
0.0003614687071731733,472.0
0.0003610868077106667,473.0
0.00036089372249052166,474.0
0.0003558463719972552,475.0
0.0003554700610586381,476.0
0.0003552797815676741,477.0
0.0003503313128667128,478.0
0.00034996048286298247,479.0
0.0003497729552719471,480.0
0.00034492089820136254,481.0
0.00034455544429047157,482.0
0.00034437061612042013,483.0
0.00033961257679494214,484.0
0.0003392523966773579,485.0
0.00033907021669375123,486.0
0.00033440387514109505,487.0
0.0003340488689252054,488.0
0.00033386928719754004,489.0
0.00032929239399862666,490.0
0.00032894246436731195,491.0
0.00032876543210025885,492.0
0.0003242758064882805,493.0
0.0003239308583039892,494.0
0.00032375632799686905,495.0
0.000319351854886498,496.0
0.00031901179540303913,497.0
0.00031883972056222026,498.0
0.0003145183484177782,499.0
0.00031418308707001656,500.0
0.0003140134223944358,501.0
0.0003097731608746011,502.0
0.00030944260929495335,503.0
0.0003092753105350458,504.0
0.000305114228486391,505.0
0.0003047883002934445,506.0
0.0003046233242356753,507.0
0.0003005395474444947,508.0
0.0003002181583250098,509.0
0.00030005546279411946,510.0
0.0002960471718691635,511.0
0.0002957302396226927,512.0
0.00029556978335299226,513.0
0.0002916352122027105,514.0
0.000291322656320123,515.0
0.00029116439907485027,516.0
0.0002873018326662666,517.0
0.0002869935746133997,518.0
0.00028683747710980394,519.0
0.00028304524986194054,520.0
0.0002827412129213461,521.0
0.00028258723676249323,522.0
0.00027886373083553057,523.0
0.0002785638400703481,524.0
0.00027841194767014424,525.0
0.00027475559146970146,526.0
0.0002744597735684037,527.0
0.00027430992829349603,528.0
0.00027071919459586573,529.0
0.0002704273780197148,530.0
0.0002702795439833052,531.0
0.00026675294875506077,532.0
0.0002664650635434826,533.0
0.0002663192057190351,534.0
0.0002628553065464062,535.0
0.00026257128420137756,536.0
0.00026242736836305525,537.0
0.00025902476294519124,538.0
0.0002587445366126464,539.0
0.00025860252925404833,540.0
0.000255259854167536,541.0
0.0002549833586163213,542.0
0.00025484322698410636,543.0
0.0002515591564831403,544.0
0.00025128632768485135,545.0
0.0002511480397774196,546.0
0.0002479212845005611,547.0
0.00024765205988691043,548.0
0.00024751558442463105,549.0
0.00024434489012582804,550.0
0.0002440792085998931,551.0
0.00024394451491724793,552.0
0.00024082866135524835,553.0
0.00024056646308826627,554.0
0.00024043352127786928,555.0
0.00023737132119812748,556.0
0.00023711254769743237,557.0
0.00023698132844860925,558.0
0.0002339716263761475,559.0
0.00023371622042962244,560.0
0.0002335866950078154,561.0
0.00023062836650248442,562.0
0.00023037627205836218,563.0
0.00023024841246039546,564.0
0.00022734036279695098,565.0
0.0002270915250972839,566.0
0.0002269653038658451,567.0
0.00022410646723475375,568.0
0.0002238608326738788,569.0
0.00022373622290094945,570.0
0.00022092556164866685,571.0
0.00022068307765449327,572.0
0.00022056005312215727,573.0
0.00021779655658665329,574.0
0.00021755717180242852,575.0
0.00021743570674047472,576.0
0.00021471839063947612,577.0
0.0002144820546757963,578.0
0.00021436212391061417,579.0
0.00021169002935225338,580.0
0.00021145669312568996,581.0
0.00021133827189271945,582.0
0.00020871046478853803,583.0
0.00020848007996906157,584.0
0.00020836314421183189,585.0
0.00020577871427779635,586.0
0.00020555123367511165,587.0
0.00020543575967600587,588.0
0.00020289381989503237,589.0
0.00020266919731621303,590.0
0.0002025551619434768,591.0
0.00020005484771001356,592.0
0.00019983303782038857,593.0
0.00019972041833563002,594.0
0.00019726088703716965,595.0
0.00019704184553001285,596.0
0.00019693061973923674,597.0
0.0001945110497909991,598.0
0.00019429473312618947,599.0
0.00019418487924747213,600.0
0.00019180446950517143,601.0
0.0001915908352497713,602.0
0.00019148233193972512,603.0
0.00018914030141696693,604.0
0.00018892930766586027,605.0
0.0001888221340738019,606.0
0.00018651772081791773,607.0
0.0001863093268516132,608.0
0.00018620346243114605,609.0
0.0001839359234484139,610.0
0.0001837300891343381,611.0
0.0001836255138584844,612.0
0.00018139412421885632,613.0
0.00018119081040670866,614.0
0.0001810875045288741,615.0
0.00017889155715935325,616.0
0.00017869072521228417,617.0
0.00017858866954236237,618.0
0.00017642747428240133,619.0
0.00017622908659508342,620.0
0.00017612826218796975,621.0
0.00017400114560058486,622.0
0.000173805165241162,623.0
0.00017370555356863813,624.0
0.00017161185848590466,625.0
0.0001714182491395867,626.0
0.0001713198320253257,627.0
0.00016925891697275322,628.0
0.00016906764315693492,629.0
0.00016897040278217405,630.0
0.00016694164149314995,631.0
0.00016675266828868892,632.0
0.00016665658719951958,633.0
0.00016465936821985,634.0
0.00016447266151846046,635.0
0.00016437772259695742,636.0
0.0001624114489032543,637.0
0.0001622269751973979,638.0
0.0001621331616138372,639.0
0.00016019725020913477,640.0
0.0001600149765737796,641.0
0.00015992227186629839,642.0
0.00015801615342456404,643.0
0.00015783604763622465,644.0
0.00015774443566140043,645.0
0.00015586755387927954,646.0
0.00015568958432793305,647.0
0.00015559904919811403,648.0
0.00015375086081296734,649.0
0.00015357499651510957,650.0
0.00015348552263660942,651.0
0.00015166549692459521,652.0
0.00015149170731778587,653.0
0.0001514032794925435,654.0
0.00014961089769533075,655.0
0.00014943915301964176,656.0
0.00014935175622308774,657.0
0.00014758651164231264,658.0
0.0001474167825411719,659.0
0.00014733040209783218,660.0
0.00014559179927065374,661.0
0.00014542405700758413,662.0
0.00014533867851951839,663.0
0.00014362623344754124,664.0
0.00014346044973473647,665.0
0.00014337605899817678,666.0
0.00014168929840092378,667.0
0.00014152544565020647,668.0
0.0001414420287262521,669.0
0.00013978049009266816,670.0
0.00013961854096349822,671.0
0.0001395360842834444,672.0
0.00013789931513693418,673.0
0.00013773924297831502,674.0
0.00013765773313146505,675.0
0.0001360452914132065,676.0
0.00013588706994733783,677.0
0.00013580649374517239,678.0
0.00013421794682168283,679.0
0.00013406155037784192,680.0
0.00013398189495844216,681.0
0.00013241681982280695,682.0
0.00013226222307411752,683.0
0.00013218347574128428,684.0
0.00013064145871323577,685.0
0.0001304886368718089,686.0
0.0001304107851738925,687.0
0.0001288914215614987,688.0
0.00012874035025821,689.0
0.0001286633819901349,690.0
0.0001271662758299483,691.0
0.00012701693100829688,692.0
0.0001269408341250159,693.0
0.00012546559807303037,694.0
0.00012531795642277757,695.0
0.0001252427191469713,696.0
0.00012378897415243363,697.0
0.00012364301241897952,698.0
0.0001235686231621728,699.0
0.0001221359982858544,700.0
0.0001219916939040086,701.0
0.00012191814120400204,702.0
0.00012050627348013375,703.0
0.00012036360406344102,704.0
0.00012029087685130024,705.0
0.0001188994110205569,706.0
0.00011875835467140724,707.0
0.000118686441901753,708.0
0.00011731503007873212,709.0
0.0001171755653148598,710.0
0.00011710445616892087,711.0
0.00011575275803740185,712.0
0.00011561486367034638,713.0
0.00011554454759362914,714.0
0.00011421222968896073,715.0
0.00011407588493420146,716.0
0.00011400635149001456,717.0
0.00011269308744143104,718.0
0.00011255827193264146,719.0
0.00011248951083770833,720.0
0.00011119498114161329,721.0
0.00011106167470377461,722.0
0.00011099367593592888,723.0
0.00010971756755125051,724.0
0.00010958575057398404,725.0
0.00010951850411434318,726.0
0.0001082605105292125,727.0
0.00010813016359807334,728.0
0.00010806365982164697,729.0
0.0001068234807740217,730.0
0.00010669458474495259,731.0
0.0001066288140444961,732.0
0.00010540615551927018,733.0
0.00010527869166646208,734.0
0.0001052136446844795,735.0
0.00010400821837973695,736.0
0.0001038821683481588,737.0
0.00010381783575604911,738.0
0.00010262935957010294,739.0
0.00010250470517559512,740.0
0.00010244107790476367,741.0
0.00010126927518030523,742.0
0.00010114599858496506,743.0
0.0001010830676938808,744.0
9.992766738703432e-5,745.0
9.980575109260814e-5,746.0
9.97435077771372e-5,747.0
9.860424432642349e-5,748.0
9.848367103631877e-5,749.0
9.842210667970038e-5,750.0
9.729871963941577e-5,751.0
9.717947259571541e-5,752.0
9.711857862357692e-5,753.0
9.601081301498885e-5,754.0
9.58928753464138e-5,755.0
9.58326434164716e-5,756.0
9.474024904976649e-5,757.0
9.462360433076331e-5,758.0
9.456402626075498e-5,759.0
9.348675800663655e-5,760.0
9.33713901836762e-5,761.0
9.331245780661575e-5,762.0
9.225007518346548e-5,763.0
9.2135968413294e-5,764.0
9.207767379906684e-5,765.0
9.102994116005534e-5,766.0
9.09170798116978e-5,767.0
9.085941503129008e-5,768.0
8.982610141246267e-5,769.0
8.971447005735024e-5,770.0
8.965742747614262e-5,771.0
8.863830597904167e-5,772.0
8.852788957246295e-5,773.0
8.84714615846441e-5,774.0
8.746631011925334e-5,775.0
8.735709375389845e-5,776.0
8.730127289649827e-5,777.0
8.630987348103937e-5,778.0
8.620184246517704e-5,779.0
8.614662137544582e-5,780.0
8.516876001047287e-5,781.0
8.50619000782988e-5,782.0
8.50072714611042e-5,783.0
8.404273868430176e-5,784.0
8.393703546420855e-5,785.0
8.388299228596388e-5,786.0
8.293158209858085e-5,787.0
8.282702176450438e-5,788.0
8.277355693425692e-5,789.0
8.183506755170833e-5,790.0
8.173163629525823e-5,791.0
8.167874292261886e-5,792.0
8.07529762546221e-5,793.0
8.065066053488956e-5,794.0
8.059833189585397e-5,795.0
7.96850935644702e-5,796.0
7.958388014578462e-5,797.0
7.95321094448661e-5,798.0
7.863120873911486e-5,799.0
7.853108439228046e-5,800.0
7.847986514906098e-5,801.0
7.759111484325045e-5,802.0
7.749206669425184e-5,803.0
7.744139238567715e-5,804.0
7.656460878134877e-5,805.0
7.646662416267383e-5,806.0
7.641648835552306e-5,807.0
7.555149123180383e-5,808.0
7.54545575206667e-5,809.0
7.540495399848528e-5,810.0
7.455156614749902e-5,811.0
7.445567111148555e-5,812.0
7.440659358589508e-5,813.0
7.356464142096731e-5,814.0
7.346977282283657e-5,815.0
7.342121526201469e-5,816.0
7.259052818658755e-5,817.0
7.249667409967328e-5,818.0
7.244863044271422e-5,819.0
7.162904080653164e-5,820.0
7.153618949845075e-5,821.0
7.148865386225703e-5,822.0
7.067999736611211e-5,823.0
7.058813715549351e-5,824.0
7.054110372878423e-5,825.0
6.974321868345641e-5,826.0
6.965233825660422e-5,827.0
6.960580121402451e-5,828.0
6.881852920737804e-5,829.0
6.872861719095764e-5,830.0
6.868257095436909e-5,831.0
6.790575602704451e-5,832.0
6.781680140828102e-5,833.0
6.777124035636868e-5,834.0
6.70047296810372e-5,835.0
6.691672145367555e-5,836.0
6.687164010640056e-5,837.0
6.611528335701794e-5,838.0
6.602821079086508e-5,839.0
6.598360370076025e-5,840.0
6.523725335277071e-5,841.0
6.515110578886618e-5,842.0
6.510696766815178e-5,843.0
6.4370478532897e-5,844.0
6.428524563288773e-5,845.0
6.424157119187079e-5,846.0
6.351480089996407e-5,847.0
6.343047220869244e-5,848.0
6.338725629388478e-5,849.0
6.267006502665527e-5,850.0
6.258663035146134e-5,851.0
6.254386782545877e-5,852.0
6.183611795599923e-5,853.0
6.175356729368862e-5,854.0
6.171125318780913e-5,855.0
6.1012809519215534e-5,856.0
6.0931133050448944e-5,857.0
6.088926236844642e-5,858.0
6.0199992157352305e-5,859.0
6.011918014796275e-5,860.0
6.0077747936315666e-5,861.0
5.939752051154962e-5,862.0
5.931756344224557e-5,863.0
5.927656492916395e-5,864.0
5.860525217441493e-5,865.0
5.852614047346319e-5,866.0
5.848557094054383e-5,867.0
5.7823046571404284e-5,868.0
5.7744771050704263e-5,869.0
5.7704625753801845e-5,870.0
5.705076598164124e-5,871.0
5.6973317356016816e-5,872.0
5.6933591656427876e-5,873.0
5.628827470576178e-5,874.0
5.621164393621103e-5,875.0
5.61723332833154e-5,876.0
5.553543935324761e-5,877.0
5.545961747778569e-5,878.0
5.54207174097576e-5,879.0
5.479212869666074e-5,880.0
5.471710680442361e-5,881.0
5.467861294965581e-5,882.0
5.405821363099278e-5,883.0
5.398398316470781e-5,884.0
5.3945891042065794e-5,885.0
5.333356734725591e-5,886.0
5.32601197316543e-5,887.0
5.3222425037309506e-5,888.0
5.261806505241456e-5,889.0
5.2545391695381024e-5,890.0
5.250809027015598e-5,891.0
5.191158382022511e-5,892.0
5.1839676488643494e-5,893.0
5.180276404922674e-5,894.0
5.121400297021668e-5,895.0
5.114285344262201e-5,896.0
5.110632586004864e-5,897.0
5.0525203500106314e-5,898.0
5.045480367345546e-5,899.0
5.041865690126747e-5,900.0
4.984506860522222e-5,901.0
4.977541051151404e-5,902.0
4.9739640488576725e-5,903.0
4.91734832979588e-5,904.0
4.910455893394748e-5,905.0
4.9069161687444765e-5,906.0
4.851033427849136e-5,907.0
4.8442135827147864e-5,908.0
4.8407107547469376e-5,909.0
4.785551005615683e-5,910.0
4.7788029986800244e-5,911.0
4.775336660957378e-5,912.0
4.720890114203554e-5,913.0
4.714213172101052e-5,914.0
4.71078294949437e-5,915.0
4.657039948468437e-5,916.0
4.650433326018037e-5,917.0
4.647038851023853e-5,918.0
4.59398989298811e-5,919.0
4.587452862958048e-5,920.0
4.5840937531868655e-5,921.0
4.5317295034437534e-5,922.0
4.525261328858288e-5,923.0
4.5219372255367585e-5,924.0
4.470248490382457e-5,925.0
4.4638484416332055e-5,926.0
4.460558977187503e-5,927.0
4.4095367002930925e-5,928.0
4.403204082638037e-5,929.0
4.399948900558719e-5,930.0
4.349584193731667e-5,931.0
4.3433182863439915e-5,932.0
4.340097038963098e-5,933.0
4.2903811393555296e-5,934.0
4.284181264571465e-5,935.0
4.280993600237337e-5,936.0
4.231917855551737e-5,937.0
4.225783336538123e-5,938.0
4.2226289089660825e-5,939.0
4.1741848469608915e-5,940.0
4.168114995969951e-5,941.0
4.1649934670447397e-5,942.0
4.117172727129568e-5,943.0
4.11116688301736e-5,944.0
4.108077920193927e-5,945.0
4.0608722787447035e-5,946.0
4.054929788634453e-5,947.0
4.051873058310815e-5,948.0
4.00527440746006e-5,949.0
3.9993946116104984e-5,950.0
3.9963697899902924e-5,951.0
3.950370162293058e-5,952.0
3.94455242419184e-5,953.0
3.941559184187985e-5,954.0
3.8961507291242754e-5,955.0
3.890394408485341e-5,956.0
3.8874324383118674e-5,957.0
3.8426074083595515e-5,958.0
3.8369119011482775e-5,959.0
3.833980873035251e-5,960.0
3.789731665312587e-5,961.0
3.784096345272977e-5,962.0
3.78119596259599e-5,963.0
3.7375150790218406e-5,964.0
3.731939327148826e-5,965.0
3.729069277239779e-5,966.0
3.685949340102675e-5,967.0
3.6804325564269955e-5,968.0
3.677592539633158e-5,969.0
3.635026270961104e-5,970.0
3.629567866400942e-5,971.0
3.626757580029599e-5,972.0
3.584737797859412e-5,973.0
3.579337195334955e-5,974.0
3.57655633803549e-5,975.0
3.5350760239870086e-5,976.0
3.529732623808962e-5,977.0
3.5269809146438116e-5,978.0
3.486033083182714e-5,979.0
3.4807463328920424e-5,980.0
3.4780234730284556e-5,981.0
3.437601313658752e-5,982.0
3.43237062077273e-5,983.0
3.4296763343498334e-5,984.0
3.389773076232375e-5,985.0
3.384597907575701e-5,986.0
3.381931904917215e-5,987.0
3.3425409184230735e-5,988.0
3.337420700868085e-5,989.0
3.3347827097887986e-5,990.0
