# accuracy of sparse recovery for different rho and max_level
    # rho_list, norm_list, opnorm_list, n_meas_list, max_level_list
1.0,0.8022288571931263,0.999995527311098,2.0,1.0
1.0,0.6493106356468624,0.6884200789142584,3.0,2.0
1.0,0.5806322887113072,0.6734282864700909,4.0,3.0
1.0,0.47411566564590846,0.6117075805609146,5.0,4.0
1.0,11.602016693206577,25.462451690719153,7.0,5.0
1.0,6.783878089746692,14.872242851308423,9.0,6.0
1.0,10.247551805162065,22.127191027670644,11.0,7.0
1.0,112.65592547160828,243.06455285638916,12.0,8.0
2.0,0.8022288571931263,0.999995527311098,2.0,1.0
2.0,0.6041047470555423,0.5567564009992735,4.0,2.0
2.0,0.5197767435664072,0.49207590540761204,6.0,3.0
2.0,0.3690464851159947,0.3417443406468767,8.0,4.0
2.0,0.2539649945066999,0.19582770427462096,10.0,5.0
2.0,0.18285553318100975,0.14799279212119223,13.0,6.0
2.0,1.77140812586986,3.7922532155884747,16.0,7.0
2.0,37.879665760467944,71.08552406303235,18.0,8.0
3.0,0.8022288571931263,0.999995527311098,2.0,1.0
3.0,0.6041047470555423,0.5567564009992735,4.0,2.0
3.0,0.5195665359608898,0.49144844517930875,8.0,3.0
3.0,0.36645943536741366,0.33938823854250744,13.0,4.0
3.0,0.20333896415035418,0.16564706109747881,17.0,5.0
3.0,521818.4690173283,1.1517515019964364e6,21.0,6.0
3.0,4.802946060394582e7,1.0542218272235748e8,25.0,7.0
3.0,1.7637431958410495e11,3.8600064639870544e11,28.0,8.0
4.0,0.8022288571931263,0.999995527311098,2.0,1.0
4.0,0.6041047470555423,0.5567564009992735,4.0,2.0
4.0,0.5195665359608898,0.49144844517930875,8.0,3.0
4.0,0.3665144028002634,0.3402913304370816,12.0,4.0
4.0,0.19418495827252763,0.16574198758441347,16.0,5.0
4.0,0.0950884642782253,0.09857265724770077,20.0,6.0
4.0,0.11713174917183364,0.16975161633324704,24.0,7.0
4.0,6.6149167003722775,14.580224751822442,27.0,8.0
5.0,0.8022288571931263,0.999995527311098,2.0,1.0
5.0,0.6041047470555423,0.5567564009992735,4.0,2.0
5.0,0.5195665359608898,0.49144844517930875,8.0,3.0
5.0,0.3664982023500576,0.3404580908534026,16.0,4.0
5.0,0.1933607335087147,0.16567851359301186,22.0,5.0
5.0,0.40681895744314667,0.8809011922677027,29.0,6.0
