-0.9994841883472354,0.0
-0.9979087842158214,-1.113555566099924e-06
-0.9957027649030623,-7.868309404509673e-06
-0.9933759146336352,-1.8199855460600137e-05
-0.9909219210697094,-2.427292610519313e-05
-0.9883341771513318,-1.0790983441273975e-05
-0.9856057713940574,7.834001269613437e-05
-0.9827294783667563,0.0004685173267357965
-0.9796977494288477,0.001253287386959254
-0.9765027038160589,0.0011952874618160556
-0.9731361201743965,-0.0016398897633159025
-0.9695894286533847,-0.007045190695690836
-0.9658537036817448,-0.009318228644098352
-0.9619196575615663,-0.0037121173934339217
-0.9577776350305922,-0.00024168669108485738
-0.953417608956487,-0.006739762506967957
-0.9488291773417696,-0.01636847841436522
-0.9440015618334003,-0.026288389141346374
-0.9389236079466524,-0.04403330449966038
-0.9335837872287347,-0.0856098786318128
-0.9279702016034268,-0.15444821455967078
-0.9220705901535182,-0.23575084772099822
-0.9158723386127869,-0.3230073858004773
-0.9093624918532813,-0.43180285692008563
-0.9025277696663462,-0.5459410535832431
-0.8953545861467291,-0.6106672903657892
-0.8878290729976412,-0.6260211719331539
-0.8799371070802754,-0.6673288392242583
-0.871664342533317,-0.7887292755283887
-0.8629962477857183,-0.8692942646765671
-0.8539181477786577,-0.7754812519987185
-0.844415271699363,-0.6229411427418221
-0.8344728065094716,-0.5280207521544129
-0.8240759565229634,-0.49615548633994666
-0.8132100092525429,-0.5648351336544899
-0.8018604076978254,-0.615039905390521
-0.7900128291929869,-0.5733624054532115
-0.7776532708649753,-0.5006031552403983
-0.76476814167537,-0.46475329220055905
-0.7513443609291385,-0.6572882906978377
-0.7373694630316908,-0.7720345178354271
-0.7228317081619421,-0.5504267208233957
-0.707720198403984,-0.4432391104322819
-0.6920249987443464,-0.6407414810712038
-0.6757372621969974,-0.9343941111610621
-0.6588493581660136,-1.0306327090004066
-0.6413550029986108,-0.7779225783638939
-0.6232493915218505,-0.4893455898240616
-0.6045293281983454,-0.3714160934006876
-0.5851933563836447,-0.28049783342466605
-0.5652418840252609,-0.3179839681972519
-0.5446773040154094,-0.4807776159204259
-0.5235041073017499,-0.5437417277752146
-0.5017289867781938,-0.5253343747907449
-0.4793609299265754,-0.503327188932039
-0.45641129816496695,-0.621721151090872
-0.43289389088437763,-0.706588427632159
-0.40882499222669416,-0.5166710916988548
-0.38422339877610223,-0.3150377302181923
-0.3591104265058864,-0.21690839391570715
-0.33350989554297683,-0.18185725480086837
-0.30744809158279446,-0.21829485982902966
-0.2809537031040341,-0.3353399013944195
-0.25405773389226816,-0.4097249562373765
-0.22679339077615046,-0.26043535559099307
-0.1991959469021948,-0.17799444374850024
-0.17130258131374393,-0.31735370377248573
-0.1431521960456027,-0.3945961994239936
-0.11478521238576533,-0.1892345093783735
-0.08624334837708814,0.051647777463336875
-0.057569380021950875,0.10525870205860723
-0.028806888999820687,0.04307532954426682
-0.0,0.05793523547171126
0.028806888999820455,0.14210497270203573
0.05756938002195065,0.15282501337377896
0.08624334837708768,0.15002296230301088
0.11478521238576533,0.10410516350815574
0.14315219604560248,0.021773212898216612
0.17130258131374373,0.03007954474427777
0.19919594690219433,0.06275188322203593
0.22679339077615046,0.09504290578933161
0.25405773389226816,0.12223133257892782
0.2809537031040339,0.10349654122888335
0.30744809158279424,0.049887976385934285
0.33350989554297644,0.03136420983148785
0.3591104265058864,0.2085624948186083
0.38422339877610207,0.4516799663944334
0.408824992226694,0.4706131513900557
0.4328938908843772,0.4214093737449862
0.45641129816496656,0.45502774495980947
0.4793609299265754,0.40273533902481884
0.5017289867781937,0.2955598510026096
0.5235041073017497,0.37018253400398704
0.544677304015409,0.546632836610023
0.5652418840252609,0.5881743789706028
0.5851933563836443,0.5575463416617619
0.6045293281983452,0.6350961805921482
0.6232493915218503,0.7833434371574702
0.6413550029986106,0.7812575511960682
0.6588493581660136,0.6930523008265392
0.6757372621969973,0.6503138805578554
0.6920249987443463,0.6072263019165629
0.7077201984039838,0.47722236991436123
0.7228317081619421,0.39147030546387485
0.7373694630316908,0.42864022063516904
0.7513443609291384,0.5498132770197852
0.7647681416753699,0.7117895118796695
0.777653270864975,0.804179106993701
0.7900128291929869,0.8383364246967268
0.8018604076978254,0.8866956839432514
0.8132100092525428,0.910992482854309
0.8240759565229633,0.8248527805513814
0.8344728065094715,0.7107621533376951
0.844415271699363,0.6392336266056544
0.8539181477786576,0.5783557082484407
0.8629962477857182,0.4844460661646548
0.8716643425333168,0.44351856754693897
0.8799371070802754,0.5421054802190083
0.8878290729976412,0.6086926193119335
0.895354586146729,0.6045249841508454
0.9025277696663461,0.6098479439674459
0.9093624918532812,0.5585363968538058
0.9158723386127869,0.4644939393179874
0.9220705901535182,0.3997258668366721
0.9279702016034268,0.34594913848392983
0.9335837872287346,0.2740962237203507
0.9389236079466524,0.20308150057328755
0.9440015618334003,0.15721726438438274
0.9488291773417695,0.12156268289254214
0.9534176089564869,0.07620662053631772
0.9577776350305921,0.036510596944557716
0.9619196575615663,0.01612745669388032
0.9658537036817448,0.007385362124715293
0.9695894286533847,0.0035858965301421306
0.9731361201743965,0.0033418261618958717
0.9765027038160589,0.004148663324096056
0.9796977494288477,0.003913865600351401
0.9827294783667563,0.002796250253477901
0.9856057713940574,0.001629927597915032
0.9883341771513316,0.0007962429209226829
0.9909219210697094,0.00030826143243408387
0.9933759146336352,9.410425258926037e-05
0.9957027649030623,2.239341335461671e-05
0.9979087842158214,2.474853252595328e-06
0.9994841883472354,0.0
